Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"MR Boland, NP Tatonetti","In search of 'birth month genes': using existing data repositories to locate genes underlying birth month-disease relationships",2016,"AMIA Summits on Translational Science …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5001771/","https://scholar.google.com/scholar?cites=13787655842492401658&as_sdt=2005&sciodt=2007&hl=en",114,"2022-03-26 14:20:05","HTML","","","",,,,,5,0.83,3,2,6,"Prenatal and perinatal exposures vary seasonally (eg, sunlight, allergens) and many diseases are linked with variance in exposure. Epidemiologists often measure these …","https://www.ncbi.nlm.nih.gov/pmc/articles/pmc5001771/","https://scholar.google.com/scholar?q=related:-kcZSfCXV78J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
6,"JB Chang, KM Quinnies, R Realubit, C Karan…","A novel, rapid method to compare the therapeutic windows of oral anticoagulants using the Hill coefficient",2016,"Scientific Reports","nature.com","https://www.nature.com/articles/srep29387","https://scholar.google.com/scholar?cites=4945623953890962624&as_sdt=2005&sciodt=2007&hl=en",115,"2022-03-26 14:20:05","HTML","","","",,,,,6,1.00,1,5,6,"A central challenge in designing and administering effective anticoagulants is achieving the proper therapeutic window and dosage for each patient. The Hill coefficient, n H, which …","https://www.nature.com/articles/srep29387","https://scholar.google.com/scholar?q=related:wGxVdMhiokQJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
4,"F Spagnolo, P Cristofari, NP Tatonetti, LR Ginzburg…","Pathogen population structure can explain hospital outbreaks",2018,"The ISME …","nature.com","https://www.nature.com/articles/s41396-018-0235-5","https://scholar.google.com/scholar?cites=3813726826001104925&as_sdt=2005&sciodt=2007&hl=en",116,"2022-03-26 14:20:05","","","","",,,,,4,1.00,1,5,4,"Hospitalized patients are at risk for increased length of stay, illness, or death due to hospital acquired infections. The majority of hospital transmission models describe dynamics on the …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6246595/","https://scholar.google.com/scholar?q=related:HYAsnlcU7TQJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
4,"JD Romano, NP Tatonetti","Using a novel ontology to inform the discovery of therapeutic peptides from animal venoms",2016,"AMIA Summits on Translational …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5001765/","https://scholar.google.com/scholar?cites=13812255261821036462&as_sdt=2005&sciodt=2007&hl=en",117,"2022-03-26 14:20:05","HTML","","","",,,,,4,0.67,2,2,6,"Venoms and venom-derived compounds constitute a rich and largely unexplored source of potentially therapeutic compounds. To facilitate biomedical research, it is necessary to …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5001765/","https://scholar.google.com/scholar?q=related:rufc6_r8rr8J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
1,"O Lyudovyk, Y Shen, NP Tatonetti, SJ Hsiao…","Pathway analysis of genomic pathology tests for prognostic cancer subtyping",2019,"Journal of biomedical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1532046419302059","https://scholar.google.com/scholar?cites=14826611488473175484&as_sdt=2005&sciodt=2007&hl=en",118,"2022-03-26 14:20:05","HTML","","","",,,,,1,0.33,0,5,3,"Genomic test results collected during the provision of medical care and stored in Electronic Health Record (EHR) systems represent an opportunity for clinical research into disease …","https://www.sciencedirect.com/science/article/pii/S1532046419302059","https://scholar.google.com/scholar?q=related:vFUrEZi0ws0J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
4,"A Jacunski, N Tatonetti","Method for identifying synthetic lethality",2016,"US Patent App. 15/055,319","Google Patents","https://patents.google.com/patent/US20160283650A1/en","https://scholar.google.com/scholar?cites=14447578540637856032&as_sdt=2005&sciodt=2007&hl=en",119,"2022-03-26 14:20:05","","","","",,,,,4,0.67,2,2,6,"Techniques for predicting synthetic lethality in a first species using experimentally derived interactions from at least a second species. An example method can include generating a …","https://patentimages.storage.googleapis.com/8c/18/d2/753331bc45d353/US20160283650A1.pdf","https://scholar.google.com/scholar?q=related:IKFG2yIcgMgJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
4,"A Yahi, NP Tatonetti","A knowledge-based, automated method for phenotyping in the EHR using only clinical pathology reports",2015,"AMIA Summits on Translational Science …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4525265/","https://scholar.google.com/scholar?cites=992231353259892246&as_sdt=2005&sciodt=2007&hl=en",120,"2022-03-26 14:20:05","HTML","","","",,,,,4,0.57,2,2,7,"The secondary use of electronic health records (EHR) represents unprecedented opportunities for biomedical discovery. Central to this goal is, EHR-phenotyping, also known …","https://www.ncbi.nlm.nih.gov/pmc/articles/pmc4525265/","https://scholar.google.com/scholar?q=related:Fp4PoigdxQ0J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
3,"N Giangreco, E Chen, E Zorn, S Restaino…","Identification of novel primary graft dysfunction biomarkers using exosome proteomics",2017,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circ.136.suppl_1.19311","https://scholar.google.com/scholar?cites=9150170967808575544&as_sdt=2005&sciodt=2007&hl=en",121,"2022-03-26 14:20:05","","10.1161/circ.136.suppl_1.19311","","",,,,,3,0.60,1,5,5,"Background: Primary graft dysfunction (PGD) is defined as severe ventricular dysfunction within 24 hours of heart transplant without discernible etiology. PGD is the leading cause of …","","https://scholar.google.com/scholar?q=related:OIhS-gPw-34J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"S Biswas, S Shahriar, NP Giangreco, P Arvanitis…","Mural norrin/β-catenin signaling regulates Lama2 expression to promote neurovascular unit assembly",2022,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2022.02.18.481046.abstract","",122,"2022-03-26 14:20:05","","10.1101/2022.02.18.481046.abstract","","",,,,,0,0.00,0,5,1,"Neurovascular unit (NVU) assembly and barrier maturation rely on vascular basement membrane (vBM) composition. Laminins, a major vBM component, are critical for these …","https://www.biorxiv.org/content/biorxiv/early/2022/02/19/2022.02.18.481046.full.pdf",""
0,"AO Basile, A Verma, LA Tang, M Serper, A Scanga…","Rapid Identification and Phenotyping of Nonalcoholic Fatty Liver Disease Patients Using an Automated Algorithmic Approach in Diverse, Urban Healthcare Systems",2021,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2021.04.27.21256139.abstract","",123,"2022-03-26 14:20:05","","10.1101/2021.04.27.21256139.abstract","","",,,,,0,0.00,0,6,1,"Nonalcoholic Fatty Liver Disease (NAFLD) is the most common global cause of chronic liver disease. Therapeutic interventions are rapidly advancing for its inflammatory phenotype …","https://www.medrxiv.org/content/medrxiv/early/2021/04/30/2021.04.27.21256139.full.pdf","https://scholar.google.com/scholar?q=related:kzgTSjOIsTQJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
2,"MR Boland, G Hripcsak, P Ryan, NP Tatonetti","A Climate-Wide Journey to Explore Mechanisms Underlying Birth Month-Disease Risk Associations: A Call for Collaboration",,"Observational Health Data …","ohdsi.org","http://www.ohdsi.org/web/wiki/lib/exe/fetch.php?media=resources:boland_ohdsi_f2f_poster_abstract_2page.pdf","https://scholar.google.com/scholar?cites=3717349626931390005&as_sdt=2005&sciodt=2007&hl=en",124,"2022-03-26 14:20:05","PDF","","","",,,,,2,0.00,1,4,,"Season of birth can affect many biological processes. Factors that vary with the season (eg, sunlight exposure, allergens, diet, exercise) can alter developmental mechanisms leading to …","http://www.ohdsi.org/web/wiki/lib/exe/fetch.php?media=resources:boland_ohdsi_f2f_poster_abstract_2page.pdf","https://scholar.google.com/scholar?q=related:NSYtU8qtljMJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"C Kim, N Tatonetti","Prediction of adverse drug reactions associated with drug-drug interactions using hierarchical classification",2021,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2021.02.10.430512.abstract","",125,"2022-03-26 14:20:05","","10.1101/2021.02.10.430512.abstract","","",,,,,0,0.00,0,2,1,"Adverse drug reactions (ADRs) associated with drug-drug interactions (DDIs) represent a significant threat to public health. Unfortunately, most conventional methods for prediction of …","https://www.biorxiv.org/content/10.1101/2021.02.10.430512.full.pdf","https://scholar.google.com/scholar?q=related:Z5_LMEGpfucJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
1,"A Yahi, P Hoffman, M Brandt, P Mohammadi…","EdiTyper: a high-throughput tool for analysis of targeted sequencing data from genome editing experiments",2020,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2020.07.30.229088.abstract","https://scholar.google.com/scholar?cites=12366175805213045539&as_sdt=2005&sciodt=2007&hl=en",126,"2022-03-26 14:20:05","","10.1101/2020.07.30.229088.abstract","","",,,,,1,0.50,0,5,2,"Genome editing experiments are generating an increasing amount of targeted sequencing data with specific mutational patterns indicating the success of the experiments and …","https://www.biorxiv.org/content/biorxiv/early/2020/07/30/2020.07.30.229088.full.pdf","https://scholar.google.com/scholar?q=related:I_PAQ2B7nasJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
2,"JD Romano, V Nwankwo, NP Tatonetti","VenomKB v2. 0: A knowledge repository for computational toxinology",2018,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/295204.abstract","https://scholar.google.com/scholar?cites=5199342295578910435&as_sdt=2005&sciodt=2007&hl=en",127,"2022-03-26 14:20:05","","10.1101/295204.abstract","","",,,,,2,0.50,1,3,4,"Motivation Venom peptides comprise one of the richest sources of bioactive compounds available for drug discovery. However, venom data and knowledge are fragmentary and …","https://www.biorxiv.org/content/biorxiv/early/2018/04/06/295204.full.pdf","https://scholar.google.com/scholar?q=related:4x6lQUXGJ0gJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"Y Hao, P Thangaraj, N Tatonetti","Predicting the Toxicity of Druggable Proteins to Human Tissues",2021,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2021.12.07.471637.abstract","",128,"2022-03-26 14:20:05","","10.1101/2021.12.07.471637.abstract","","",,,,,0,0.00,0,3,1,"Assessing in vivo tissue toxicity of therapeutic targets remains a major challenge in drug development and drug safety research. We developed TissueTox, an algorithm that learns …","https://www.biorxiv.org/content/10.1101/2021.12.07.471637.full.pdf","https://scholar.google.com/scholar?q=related:oxoyvD7uEaAJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
2,"N Tatonetti, RB Altman, GH Fernald","Signal detection algorithms to identify drug effects and drug interactions",2019,"US Patent 10,354,202","Google Patents","https://patents.google.com/patent/US10354202B2/en","https://scholar.google.com/scholar?cites=2981264287964335314&as_sdt=2005&sciodt=2007&hl=en",129,"2022-03-26 14:20:05","","","","",,,,,2,0.67,1,3,3,"US10354202B2 - Signal detection algorithms to identify drug effects and drug interactions - Google Patents US10354202B2 - Signal detection algorithms to identify drug effects and …","https://patentimages.storage.googleapis.com/3b/fd/02/d637297e6b100f/US10354202.pdf","https://scholar.google.com/scholar?q=related:0gysEROUXykJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
2,"MJ Matos, S Vilar, NP Tatonetti, L Santana…","Comparative study of the 3-phenylcoumarin scaffold: Synthesis, X-ray structural analysis and semiempirical calculations of a selected series of compounds",2013,"Journal of Molecular …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022286013006534","https://scholar.google.com/scholar?cites=7500808965645720061&as_sdt=2005&sciodt=2007&hl=en",130,"2022-03-26 14:20:05","","","","",,,,,2,0.22,0,5,9,"Abstract Compounds 1 (6-methyl-3-phenylcoumarin), 2 (3-(o-methoxyphenyl)-6-methylcoumarin) and 3 (3-(m-methoxyphenyl)-6-methylcoumarin) were synthesized by a …","","https://scholar.google.com/scholar?q=related:_dlgZQM6GGgJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"A Yahi, NP Tatonetti","Simulating drug effects on blood glucose laboratory test time series with a conditional WGAN",2020,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2020.07.19.20157321.abstract","",131,"2022-03-26 14:20:05","","10.1101/2020.07.19.20157321.abstract","","",,,,,0,0.00,0,2,2,"The unexpected effects of medications has led to more than 14 million drug adverse events reported to the Food and Drug Administration (FDA) over the past 10 years in the United …","https://www.medrxiv.org/content/10.1101/2020.07.19.20157321.full.pdf","https://scholar.google.com/scholar?q=related:ngNhOmjA2ZsJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
1,"FCG Polubriaginof, N Shang, G Hripcsak…","Low screening rates for diabetes mellitus among family members of affected relatives",2018,"AMIA Annual …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6371358/","https://scholar.google.com/scholar?cites=9969549597000669493&as_sdt=2005&sciodt=2007&hl=en",132,"2022-03-26 14:20:05","HTML","","","",,,,,1,0.25,0,4,4,"Cardiovascular disease is the leading cause of death in the United States, and abnormal blood glucose is an important risk factor. Delayed diagnosis of diabetes mellitus can …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6371358/","https://scholar.google.com/scholar?q=related:NRndm4n0WooJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"EE Spurlin, ES Han, ER Silver, BL May…","The Impact of the COVID-19 Pandemic on Obstetric and Gynecologic Procedures and Consults at a Metropolitan Hospital in the Epicenter",2020,"Journal of Minimally …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1553465020305549","",133,"2022-03-26 14:20:05","","","","",,,,,0,0.00,0,5,2,"Study Objective The purpose of this study was to assess the impact of the COVID-19 pandemic on surgical volume and emergency department (ED) consults across obstetric & …","",""
1,"Y Hao, NP Tatonetti","Predicting negative control drugs to support research in drug safety",2018,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/380832.abstract","https://scholar.google.com/scholar?cites=8741935521579192224&as_sdt=2005&sciodt=2007&hl=en",134,"2022-03-26 14:20:05","","10.1101/380832.abstract","","",,,,,1,0.25,1,2,4,"The lack of high-quality reference data is a major limitation in drug safety and drug discovery science. Unreliable standards prohibit the use of supervised learning methods and make …","https://www.biorxiv.org/content/biorxiv/early/2018/07/30/380832.full.pdf","https://scholar.google.com/scholar?q=related:oM8YRQqYUXkJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"K Johnson, J Narula, B Glicksberg, K Shameer…","Repurposing the atypical antidepressant trazodone for atherosclerotic cardiovascular disease",2021,"","researchsquare.com","https://www.researchsquare.com/article/rs-567817/latest.pdf","",135,"2022-03-26 14:20:05","PDF","","","",,,,,0,0.00,0,5,1,"Background. Current lipid-lowering drugs often leave signi cant residual risk for adverse outcomes. Identi cation of previously approved drugs for new indications, drug repurposing …","https://www.researchsquare.com/article/rs-567817/latest.pdf","https://scholar.google.com/scholar?q=related:dubA_kxanl0J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
1,"NP Tatonetti","Data-Driven Detection, Prediction, and Validation of Drug-Drug Interactions",2012,"","search.proquest.com","https://search.proquest.com/openview/1a92147d05466be03d19b0da085ce7e6/1?pq-origsite=gscholar&cbl=44156","https://scholar.google.com/scholar?cites=13357840773974135669&as_sdt=2005&sciodt=2007&hl=en",136,"2022-03-26 14:20:05","BOOK","","","",,,,,1,0.10,1,1,10,"Small molecule drugs continue to be an important part of medical therapy. However, their use is plagued by the onset of unexpected side effects, often seen only in late-stage clinical …","","https://scholar.google.com/scholar?q=related:dRP1OmmVYLkJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"PM Thangaraj, U Gisladottir, NP Tatonetti","Medical data and machine learning improve power of stroke genome-wide association studies",2020,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2020.01.22.915397.abstract","",137,"2022-03-26 14:20:05","","10.1101/2020.01.22.915397.abstract","","",,,,,0,0.00,0,3,2,"Genome-wide association studies (GWAS) may require enrollment of up to millions of participants to power variant discovery. This requires manual curation of cases and controls …","https://www.biorxiv.org/content/biorxiv/early/2020/11/09/2020.01.22.915397.full.pdf","https://scholar.google.com/scholar?q=related:kkMdwKSb8hEJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
1,"A Yahi, T Lappalainen, P Mohammadi, NP Tatonetti","RecNW: a fast pairwise aligner for targeted sequencing",2018,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/371989.abstract","https://scholar.google.com/scholar?cites=13795662808217945476&as_sdt=2005&sciodt=2007&hl=en",138,"2022-03-26 14:20:05","","10.1101/371989.abstract","","",,,,,1,0.25,0,4,4,"Motivation Targeted sequencing aims at in-depth analysis of specific genomic loci through high-throughput sequencing for applications such as resequencing or CRISPR gene editing …","https://www.biorxiv.org/content/10.1101/371989.full.pdf","https://scholar.google.com/scholar?q=related:hAXmRDsKdL8J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
1,"KW Johnson, K Shameer, A Yahi, R Miotto, D Ricks…","Pharmacological factors associated with congestive heart failure hospital readmission: a case-study using 15,768 heart failure patients from two health systems",2016,"Circulation","Am Heart Assoc","https://www.ahajournals.org/doi/abs/10.1161/circ.134.suppl_1.19489","https://scholar.google.com/scholar?cites=11140422138709380788&as_sdt=2005&sciodt=2007&hl=en",139,"2022-03-26 14:20:05","","10.1161/circ.134.suppl_1.19489","","",,,,,1,0.17,0,6,6,"Introduction: Reduction of congestive heart failure patient hospital readmissions remains challenging despite much effort. Pharmacotherapy is known to be associated with …","","https://scholar.google.com/scholar?q=related:tI6rIem6mpoJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"SE Brenner, ML Bulyk, DC Crawford…","Precision Medicine: Addressing the Challenges of Sharing, Analysis, and Privacy at Scale",2019,"PACIFIC …","World Scientific","https://www.worldscientific.com/doi/abs/10.1142/9789811215636_0048","",140,"2022-03-26 14:20:05","","10.1142/9789811215636_0048","","",,,,,0,0.00,0,4,3,"Rapid technological advances, along with developments in medicine are opening new horizons in the field of personalized and precision medicine. Yet to bridge molecular …","https://www.worldscientific.com/doi/pdf/10.1142/9789811215636_0048","https://scholar.google.com/scholar?q=related:52cTzerBSkgJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
1,"NP Tatonetti, JC Denny…","Response to 'Use of an algorithm for identifying hidden drug—drug interactions in adverse event reports' by Gooden et al",2013,"Journal of the American …","academic.oup.com","https://academic.oup.com/jamia/article-abstract/20/3/591/742753","https://scholar.google.com/scholar?cites=15263974820049098436&as_sdt=2005&sciodt=2007&hl=en",141,"2022-03-26 14:20:05","","","","",,,,,1,0.11,0,3,9,"Critical evaluation of the results of clinical studies is vital to the continued progress of medicine. We appreciate the work performed by Gooden and colleagues1 to evaluate the …","https://academic.oup.com/jamia/article/20/3/591/742753","https://scholar.google.com/scholar?q=related:xJaIETqI1NMJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"S Ostvar, H Truong, ER Silver, CJ Lightdale, C Hur…","Transfer learning from simulations improves the classification of OCT images of glandular epithelia",2020,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/2020.10.26.355180.abstract","",142,"2022-03-26 14:20:05","","10.1101/2020.10.26.355180.abstract","","",,,,,0,0.00,0,6,2,"Esophageal adenocarcinoma (EAC) is a rare but lethal cancer with rising incidence in several global hotspots including the United States. The five-year survival rate for patients …","https://www.biorxiv.org/content/10.1101/2020.10.26.355180.full.pdf","https://scholar.google.com/scholar?q=related:QDC-M4MCTjYJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"E Castillero, ZA Ali, H Akashi, N Giangreco…","Muscle Mechanics and Ventricular Function: Structural and functional cardiac profile after prolonged duration of mechanical unloading: potential implications …",2018,"American Journal of …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6297806/","",143,"2022-03-26 14:20:05","HTML","","","",,,,,0,0.00,0,5,4,"Clinical and experimental studies have suggested that the duration of left ventricular assist device (LVAD) support may affect remodeling of the failing heart. We aimed to 1) …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6297806/","https://scholar.google.com/scholar?q=related:KlecORHXUIsJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"NP Tatonetti","Science as a Culinary Art: How Data Science and Informatics Will Change Knowledge Discovery for Everyone",2018,"Annual Review of Biomedical Data Science","annualreviews.org","https://www.annualreviews.org/doi/full/10.1146/annurev-bd-01-041718-100011","",144,"2022-03-26 14:20:05","HTML","10.1146/annurev-bd-01-041718-100011","","",,,,,0,0.00,0,1,4,"There are 7.6 billion scientists on this planet. Every one of us uses the scientific method in our daily lives. We are continually forming new hypotheses—the fastest route for the …","https://www.annualreviews.org/doi/full/10.1146/annurev-bd-01-041718-100011","https://scholar.google.com/scholar?q=related:hxT8aSYqJh4J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"N Tatonetti, B Lebwohl","Low Rates of Screening for Celiac Disease Among Family Members",2018,"Clinical …","celiacdiseasecenter.columbia.edu","https://celiacdiseasecenter.columbia.edu/wp-content/uploads/2018/12/2018%20Low%20Rates%20of%20Screening%20for%20Celiac%20Disease%20Among%20Family%20Members.pdf","",145,"2022-03-26 14:20:05","PDF","","","",,,,,0,0.00,0,2,4,"BACKGROUND & AIMS: Q5 Given the increased morbidity and potential mortality of celiac disease, guidelines recommend screening high-risk individuals, including first-degree …","https://celiacdiseasecenter.columbia.edu/wp-content/uploads/2018/12/2018%20Low%20Rates%20of%20Screening%20for%20Celiac%20Disease%20Among%20Family%20Members.pdf","https://scholar.google.com/scholar?q=related:sfVisZYRRz4J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"N Zimmerman, NP Tatonetti, JT Dudley","AMarketplace FOR HEALTH: OPPORTUNITIES AND CHALLENGES FOR BIOMEDICAL BLOCKCHAINS",2019,"","tatonettilab.org","http://tatonettilab.org/resources/Blockchain_Perspective_ZTD.pdf","",146,"2022-03-26 14:20:05","PDF","","","",,,,,0,0.00,0,3,3,"Incentive alignment is a fundamental challenge to improving the financial and operational efficiency of the healthcare system in the United States. The current system incentivizes …","http://tatonettilab.org/resources/Blockchain_Perspective_ZTD.pdf","https://scholar.google.com/scholar?q=related:GySrbgv9SUYJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"V Ramlall, KM Quinnies, R Vanguri, T Lorberbaum…","Predicting the genetic ancestry of 2.6 million New York City patients using clinical data",2019,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/768440.abstract","",147,"2022-03-26 14:20:05","","10.1101/768440.abstract","","",,,,,0,0.00,0,5,3,"Ancestry is an essential covariate in clinical genomics research. When genetic data are available, dimensionality reduction techniques, such as principal components analysis, are …","https://www.biorxiv.org/content/biorxiv/early/2019/09/14/768440.full.pdf","https://scholar.google.com/scholar?q=related:Dtv5kpAKgZMJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"JD Romano, H Li, R Realubit, C Karan, NP Tatonetti","Discovering therapeutic activities from venoms using differential gene expression",2019,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/699280.abstract","",148,"2022-03-26 14:20:05","","10.1101/699280.abstract","","",,,,,0,0.00,0,5,3,"Venoms are a diverse and complex group of natural toxins that have been adapted to treat many types of human disease, but rigorous informatics approaches for discovering new …","https://www.biorxiv.org/content/biorxiv/early/2019/07/15/699280.full.pdf","https://scholar.google.com/scholar?q=related:CJgTvESKP8IJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"P Thangaraj, B Kummer, T Lorberbaum, M Elkind…","Comparative analysis of EHR-based stroke phenotyping methods, their applications, and interpretation",2019,"bioRxiv","scholar.archive.org","https://scholar.archive.org/work/mpspcbmob5byjfrjovmo4un2vi/access/wayback/https://www.biorxiv.org/content/biorxiv/early/2019/03/09/565671.full.pdf","",149,"2022-03-26 14:20:05","PDF","","","",,,,,0,0.00,0,5,3,"Stroke is a highly heterogeneous and complex disease that is a leading cause of death and 2 severe disability for millions of survivors worldwide. 1 It is characterized by an acute focal …","https://scholar.archive.org/work/mpspcbmob5byjfrjovmo4un2vi/access/wayback/https://www.biorxiv.org/content/biorxiv/early/2019/03/09/565671.full.pdf","https://scholar.google.com/scholar?q=related:Wv3_flvcEEEJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"A Krigel, NP Tatonetti, AI Neugut…","No Increased Risk of Colorectal Adenomas in Spouses of Patients with Colorectal Neoplasia.",2019,"… and Hepatology: the …","europepmc.org","https://europepmc.org/article/med/30928453","",150,"2022-03-26 14:20:05","","","","",,,,,0,0.00,0,4,3,"Although genetic factors such as family history have been associated with increased risk of developing colorectal cancer (CRC), multiple lifestyle and environmental risk factors for …","","https://scholar.google.com/scholar?q=related:8VoNPYDZB5QJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"NP Giangreco, B Fine, NP Tatonetti","cohorts: A Python package for clinical 'omics data management",2019,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/626051.abstract","",151,"2022-03-26 14:20:05","","10.1101/626051.abstract","","",,,,,0,0.00,0,3,3,"Precision medicine uses patient clinical and molecular characteristics to personalize diagnosis and treatment. This emerging discipline integrates multi-modal data into large …","https://www.biorxiv.org/content/biorxiv/early/2019/05/02/626051.full.pdf","https://scholar.google.com/scholar?q=related:jLKLL0qt3gkJ:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
0,"RS Vanguri, JD Romano, T Lorberbaum, C Youn…","nSides: An interactive drug–side effect gateway",,"scholar.archive.org","","https://scholar.archive.org/work/3uq5mi66ofgybjsatwsu26hyhq/access/wayback/https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/9485029/VanguriGateways2017.pdf","",152,"2022-03-26 14:20:05","PDF","","","",,,,,0,0.00,0,5,,"Adverse drug events are a leading cause of morbidity and mortality around the world. Regulatory agencies, such as the Food and Drug Administration (FDA), maintain large …","https://scholar.archive.org/work/3uq5mi66ofgybjsatwsu26hyhq/access/wayback/https://s3-eu-west-1.amazonaws.com/pfigshare-u-files/9485029/VanguriGateways2017.pdf","https://scholar.google.com/scholar?q=related:I9WdaddwmI0J:scholar.google.com/&scioq=author:%22nicholas+tatonetti%22&hl=en&as_sdt=2007"
