Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
33,"K. Karczewski, M. Snyder, R. Altman, N. Tatonetti","Coherent Functional Modules Improve Transcription Factor Target Identification, Cooperativity Prediction, and Disease Association",2014,"","","","",114,"2022-03-26 15:21:29","","10.1371/journal.pgen.1004122","","",,,,,33,4.13,8,4,8,"Transcription factors (TFs) are fundamental controllers of cellular regulation that function in a complex and combinatorial manner. Accurate identification of a transcription factor's targets is essential to understanding the role that factors play in disease biology. However, due to a high false positive rate, identifying coherent functional target sets is difficult. We have created an improved mapping of targets by integrating ChIP-Seq data with 423 functional modules derived from 9,395 human expression experiments. We identified 5,002 TF-module relationships, significantly improved TF target prediction, and found 30 high-confidence TF-TF associations, of which 14 are known. Importantly, we also connected TFs to diseases through these functional modules and identified 3,859 significant TF-disease relationships. As an example, we found a link between MEF2A and Crohn's disease, which we validated in an independent expression dataset. These results show the power of combining expression data and ChIP-Seq data to remove noise and better extract the associations between TFs, functional modules, and disease.","",""
44,"R. Boyce, P. Ryan, G. N. Norén, M. Schuemie, C. Reich, J. Duke, N. Tatonetti, G. Trifirò, R. Harpaz, J. Overhage, A. Hartzema, Mark Khayter, E. Voss, C. Lambert, V. Huser, M. Dumontier","Bridging Islands of Information to Establish an Integrated Knowledge Base of Drugs and Health Outcomes of Interest",2014,"","","","",119,"2022-03-26 15:21:29","","10.1007/s40264-014-0189-0","","",,,,,44,5.50,4,16,8,"The entire drug safety enterprise has a need to search, retrieve, evaluate, and synthesize scientific evidence more efficiently. This discovery and synthesis process would be greatly accelerated through access to a common framework that brings all relevant information sources together within a standardized structure. This presents an opportunity to establish an open-source community effort to develop a global knowledge base, one that brings together and standardizes all available information for all drugs and all health outcomes of interest (HOIs) from all electronic sources pertinent to drug safety. To make this vision a reality, we have established a workgroup within the Observational Health Data Sciences and Informatics (OHDSI, http://ohdsi.org) collaborative. The workgroup’s mission is to develop an open-source standardized knowledge base for the effects of medical products and an efficient procedure for maintaining and expanding it. The knowledge base will make it simpler for practitioners to access, retrieve, and synthesize evidence so that they can reach a rigorous and accurate assessment of causal relationships between a given drug and HOI. Development of the knowledge base will proceed with the measureable goal of supporting an efficient and thorough evidence-based assessment of the effects of 1,000 active ingredients across 100 HOIs. This non-trivial task will result in a high-quality and generally applicable drug safety knowledge base. It will also yield a reference standard of drug–HOI pairs that will enable more advanced methodological research that empirically evaluates the performance of drug safety analysis methods.","",""
28,"K. Karczewski, G. Fernald, Alicia R. Martin, M. Snyder, N. Tatonetti, J. Dudley","STORMSeq: An Open-Source, User-Friendly Pipeline for Processing Personal Genomics Data in the Cloud",2014,"","","","",128,"2022-03-26 15:21:29","","10.1371/journal.pone.0084860","","",,,,,28,3.50,5,6,8,"The increasing public availability of personal complete genome sequencing data has ushered in an era of democratized genomics. However, read mapping and variant calling software is constantly improving and individuals with personal genomic data may prefer to customize and update their variant calls. Here, we describe STORMSeq (Scalable Tools for Open-Source Read Mapping), a graphical interface cloud computing solution that does not require a parallel computing environment or extensive technical experience. This customizable and modular system performs read mapping, read cleaning, and variant calling and annotation. At present, STORMSeq costs approximately $2 and 5–10 hours to process a full exome sequence and $30 and 3–8 days to process a whole genome sequence. We provide this open-access and open-source resource as a user-friendly interface in Amazon EC2.","",""
16,"S. Vilar, E. Uriarte, L. Santana, C. Friedman, N. Tatonetti","State of the art and development of a drug-drug interaction large scale predictor based on 3D pharmacophoric similarity.",2014,"","","","",141,"2022-03-26 15:21:29","","10.2174/138920021505141126102223","","",,,,,16,2.00,3,5,8,"Co-administration of drugs is a primary cause of Adverse Drug Reactions (ADRs) and a drain on the health care industry costing billions of dollars and reducing quality of life. Drug-Drug Interactions (DDIs) account for as much as 30% of all ADRs. Unfortunately, DDIs are not systematically explored pre-clinically and are difficult to detect in post-marketing drug surveillance. For this reason, the detection and prediction of DDIs is an important problem in both drug development and pharmacovigilance. The comparison of the 3D drug structures provides a powerful tool for DDI prediction. In this article, we present the first large scale model for predicting DDIs using the drug's 3D molecular structure. In addition to identifying putative drug interactions we can also isolate the pharmacological or clinical effect associated with the predicted interactions. The model has good performance in two different hold-out validations and in external test sets. We found that the top scored drug pairs were significantly enriched for known clinically relevant interactions and that 3D structure data is providing significantly independent information from other approaches, including 2D structure (p=0.003). We demonstrated the usefulness of the proposed methodology to systematically identify pharmacokinetic and pharmacodynamic interactions, provided an exploratory tool that can be used for patient safety and pre-clinical toxicity screening, and reviewed the state of the art methods used to detect DDIs.","",""
31,"M. Matos, S. Vilar, Verónica García-Morales, N. Tatonetti, E. Uriarte, L. Santana, D. Viña","Insight into the Functional and Structural Properties of 3‐Arylcoumarin as an Interesting Scaffold in Monoamine Oxidase B Inhibition",2014,"","","","",152,"2022-03-26 15:21:29","","10.1002/cmdc.201300533","","",,,,,31,3.88,4,7,8,"The design, synthesis, pharmacological evaluation, and theoretical studies of a new series of halogenated 3‐arylcoumarins were carried out with the aim of finding new structural and biological features. This series displays several alkyl, hydroxy, halogen, and/or alkoxy groups in both benzene rings of the 3‐arylcoumarin scaffold. Most of the compounds studied show high affinity and selectivity for the human monoamine oxidase B (hMAO‐B) isoenzyme, with IC50 values in the low nanomolar and picomolar range. Most of the evaluated compounds display higher MAO‐B inhibitory activity and selectivity than selegiline (the reference compound). Coumarin 12 (3‐(3‐bromophenyl)‐6‐methylcoumarin) is the most active compound (IC50=134 pM), being 140‐fold more active than selegiline and showing the highest specificity for hMAO‐B. To better understand the structure–activity relationships, docking experiments were carried out on human monoamine oxidase (A and B) structures. Finally, the prediction of passive blood–brain partitioning, based on in silico derived physicochemical descriptors, was performed.","",""
17,"S. Vilar, P. Ryan, D. Madigan, P. Stang, M. Schuemie, C. Friedman, N. Tatonetti, G. Hripcsak","Similarity-Based Modeling Applied to Signal Detection in Pharmacovigilance",2014,"","","","",158,"2022-03-26 15:21:29","","10.1038/psp.2014.35","","",,,,,17,2.13,2,8,8,"One of the main objectives in pharmacovigilance is the detection of adverse drug events (ADEs) through mining of healthcare databases, such as electronic health records or administrative claims data. Although different approaches have been shown to be of great value, research is still focusing on the enhancement of signal detection to gain efficiency in further assessment and follow‐up. We applied similarity‐based modeling techniques, using 2D and 3D molecular structure, ADE, target, and ATC (anatomical therapeutic chemical) similarity measures, to the candidate associations selected previously in a medication‐wide association study for four ADE outcomes. Our results showed an improvement in the precision when we ranked the subset of ADE candidates using similarity scorings. This method is simple, useful to strengthen or prioritize signals generated from healthcare databases, and facilitates ADE detection through the identification of the most similar drugs for which ADE information is available.","",""
15,"G. Delogu, Silvia Serra, E. Quezada, E. Uriarte, S. Vilar, N. Tatonetti, D. Viña","Monoamine Oxidase (MAO) Inhibitory Activity: 3‐Phenylcoumarins versus 4‐Hydroxy‐3‐phenylcoumarins",2014,"","","","",169,"2022-03-26 15:21:29","","10.1002/cmdc.201402010","","",,,,,15,1.88,2,7,8,"Monoamine oxidase (MAO) is a useful target in the treatment of neurodegenerative diseases and depressive disorders. Both isoforms, MAO‐A and MAO‐B, are known to play critical roles in disease progression, and as such, the identification of novel, potent and selective inhibitors is an important research goal. Here, two series of 3‐phenylcoumarin derivatives were synthesized and evaluated against MAO‐A and MAO‐B. Most of the compounds tested acted preferentially on MAO‐B, with IC50 values in the micromolar to nanomolar range. Only 6‐chloro‐4‐hydroxy‐3‐(2’‐hydroxyphenyl)coumarin exhibited activity against the MAO‐A isoform, while still retaining good selectivity for MAO‐B. 6‐Chloro‐3‐phenylcoumarins unsubstituted at the 4 position were found to be more active as MAO‐B inhibitors than the corresponding 4‐hydroxylated coumarins. For 4‐unsubstituted coumarins, meta and para positions on the 3‐phenyl ring seem to be the most favorable for substitution. Molecular docking simulations were used to explain the observed hMAO‐B structure–activity relationships for this type of compound. 6‐Chloro‐3‐(3’‐methoxyphenyl)coumarin was the most active compound identified (IC50=0.001 μM) and is several times more potent and selective than the reference compound, R‐(−)‐deprenyl hydrochloride. This compound represents a novel tool for the further investigation of the therapeutic potential of MAO‐B inhibitors.","",""
12,"M. Matos, S. Vilar, S. Kachler, André Fonseca, L. Santana, E. Uriarte, F. Borges, N. Tatonetti, K. Klotz","Insight into the Interactions between Novel Coumarin Derivatives and Human A3 Adenosine Receptors",2014,"","","","",176,"2022-03-26 15:21:29","","10.1002/cmdc.201402205","","",,,,,12,1.50,1,9,8,"A study focused on the discovery of new chemical entities based on the 3‐arylcoumarin scaffold was performed with the aim of finding new adenosine receptor (AR) ligands. Thirteen synthesized compounds were evaluated by radioligand binding (A1, A2A, and A3) and adenylyl cyclase activity (A2B) assays in order to study their affinity for the four human AR (hAR) subtypes. Seven of the studied compounds proved to be selective A3AR ligands, with 3‐(4′‐methylphenyl)‐8‐(2‐oxopropoxy)coumarin (12) being the most potent (Ki=634 nM). None of the compounds showed affinity for the A2B receptor, while four compounds were found to be nonselective AR ligands for the other three subtypes. Docking simulations were carried out to identify the hypothetical binding mode and to rationalize the interaction of these types of coumarin derivatives with the binding site of the three ARs to which binding was observed. The results allowed us to conclude that the 3‐arylcoumarin scaffold composes a novel and promising class of A3AR ligands. ADME properties were also calculated, with the results suggesting that these compounds are promising leads for the identification of new drug candidates.","",""
21,"M. Matos, P. Janeiro, Rosa María González Franco, S. Vilar, N. Tatonetti, L. Santana, E. Uriarte, F. Borges, J. A. Fontenla, D. Viña","Synthesis, pharmacological study and docking calculations of new benzo[f]coumarin derivatives as dual inhibitors of enzymatic systems involved in neurodegenerative diseases.",2014,"","","","",177,"2022-03-26 15:21:29","","10.4155/fmc.14.9","","",,,,,21,2.63,2,10,8,"BACKGROUND Due to the complex etiology of neurodegenerative diseases, there is growing interest in multitarget drugs. In this study we synthesized and evaluated a new series of compounds, with benzo[f]coumarin structure, as potential inhibitors of MAO-A, MAO-B, AChE and BuChE.   RESULTS In vitro studies show that most of the studied compounds inhibited the activity of MAO-B in the nano- to micro-molar range. 3-(3´-methoxyphenyl)benzo[f]coumarin is the most active compound with an IC50 value against MAO-B of 2.44 nM. Most of the derivatives exhibited an important selectivity profile against the MAO-B isoform. Some of them also acted as in vitro inhibitors of BuChE, with 3-(2´-hydroxyphenyl)benzo[f]coumarin being the most active with an IC50 value of 1.13 µM. In addition, a theoretical study of the physicochemical properties of the new compounds, as well as a docking study in both MAO isoforms, were carried out. Important structure-activity relationships were obtained.   CONCLUSION Important preliminary structure-activity relationships were concluded from the experimental results. These results encourage us to further explore the potential of this chemical family as potential drug candidates for the treatment of Alzheimer's disease.","",""
0,"R. Scott","Ecopoetics: The Language of Nature, the Nature of Language by Scott Knickerbocker (review)",2014,"","","","",183,"2022-03-26 15:21:29","","10.1353/wal.2014.0081","","",,,,,0,0.00,0,1,8,"300 rary fi ction Cox reinforces his claim that Native American authors have long conceived of Indian Territory and Indigenous kinship networks as transnational matrices of relationship. Th ese relationships, which are evident in texts as disparate as tribal origin stories, detective novels, and nonfi ction history and essay, not only include but also, as Cox successfully illustrates throughout Red Land to the South, often hinge on representations of Indigenous Mexico. Herein, then, lies the importance of Red Land to the South: in this excellent book Cox presents a meticulously constructed and fascinating map of the ways Native authors have imagined a shared North American Indigenous experience. In doing so, Cox shifts our understanding of the breadth and focus of American Indian literary history. Lisa Tatonetti Kansas State University","",""
10,"Z. Ali, S. Poludasu, Yasir H. Qureshi, P. Krishnan, Ayyaz A. Ali, N. Tatonetti, Peter Downey, Adrian Zalewski, T. Nazif, I. George, A. Mandava, U. Baber, G. Dangas, R. Mehran, A. Kini, Samin K. Sharma","Impact of major bleeding on long-term mortality in anemic versus nonanemic patients undergoing percutaneous coronary intervention using bivalirudin.",2014,"","","","",191,"2022-03-26 15:21:29","","10.1016/j.amjcard.2014.01.427","","",,,,,10,1.25,1,16,8,"","",""
0,"Lisa Tatonetti","The Native 1970s",2014,"","","","",198,"2022-03-26 15:21:29","","10.5749/MINNESOTA/9780816692781.003.0002","","",,,,,0,0.00,0,1,8,"","",""
0,"Lisa Tatonetti","Two-Spirit Futures",2014,"","","","",199,"2022-03-26 15:21:29","","10.5749/MINNESOTA/9780816692781.003.0006","","",,,,,0,0.00,0,1,8,"","",""
0,"Lisa Tatonetti","The Red Land to the South: American Indian Writers and Indigenous Mexico by James H. Cox (review)",2014,"","","","",200,"2022-03-26 15:21:29","","10.1353/wal.2014.0078","","",,,,,0,0.00,0,1,8,"","",""
0,"Lisa Tatonetti","The Native 1970s",2014,"","","","",201,"2022-03-26 15:21:29","","10.5749/MINNESOTA/9780816692781.003.0002","","",,,,,0,0.00,0,1,8,"","",""
0,"Lisa Tatonetti","Two-Spirit Futures",2014,"","","","",202,"2022-03-26 15:21:29","","10.5749/MINNESOTA/9780816692781.003.0006","","",,,,,0,0.00,0,1,8,"","",""
0,"Lisa Tatonetti","A Genealogy of Queer Native Literatures",2014,"","","","",203,"2022-03-26 15:21:29","","10.5749/minnesota/9780816692781.003.0001","","",,,,,0,0.00,0,1,8,"","",""
0,"Lisa Tatonetti","The Red Land to the South: American Indian Writers and Indigenous Mexico by James H. Cox (review)",2014,"","","","",204,"2022-03-26 15:21:29","","10.1353/wal.2014.0078","","",,,,,0,0.00,0,1,8,"","",""
6,"S. Dixon, Darpan N. Patel, Matthew E. Welsch, R. Skouta, Eric D. Lee, M. Hayano, A. Thomas, C. Gleason, N. Tatonetti, B. Slusher, B. Stockwell","Author response: Pharmacological inhibition of cystine–glutamate exchange induces endoplasmic reticulum stress and ferroptosis",2014,"","","","",206,"2022-03-26 15:21:29","","10.7554/elife.02523.018","","",,,,,6,0.75,1,11,8,"","",""
0,"W. Bockting, N. Reame, N. Tatonetti, Adriana Arcia, R. Bjarnadottir, William Brown, B. Berkowitz, S. Bakken","Application of Expert- and Informatics-Based Approaches to Understand the Health-Related Needs of LGBT Populations",2014,"","","","",239,"2022-03-26 15:21:29","","","","",,,,,0,0.00,0,8,8,"","",""
2,"Andrew Uzendoski","Sovereign Erotics: A Collection of Two-Spirit Literature ed. by Qwo-Li Driskill, Daniel Heath Justice, Deborah Miranda, and Lisa Tatonetti (review)",2013,"","","","",6,"2022-03-26 15:21:29","","10.1353/WAL.2013.0040","","",,,,,2,0.22,2,1,9,"","",""
209,"Ryen W. White, N. Tatonetti, N. Shah, R. Altman, E. Horvitz","Web-scale pharmacovigilance: listening to signals from the crowd",2013,"","","","",28,"2022-03-26 15:21:29","","10.1136/amiajnl-2012-001482","","",,,,,209,23.22,42,5,9,"Adverse drug events cause substantial morbidity and mortality and are often discovered after a drug comes to market. We hypothesized that Internet users may provide early clues about adverse drug events via their online information-seeking. We conducted a large-scale study of Web search log data gathered during 2010. We pay particular attention to the specific drug pairing of paroxetine and pravastatin, whose interaction was reported to cause hyperglycemia after the time period of the online logs used in the analysis. We also examine sets of drug pairs known to be associated with hyperglycemia and those not associated with hyperglycemia. We find that anonymized signals on drug interactions can be mined from search logs. Compared to analyses of other sources such as electronic health records (EHR), logs are inexpensive to collect and mine. The results demonstrate that logs of the search activities of populations of computer users can contribute to drug safety surveillance.","",""
207,"M. Perera, L. Cavallari, N. Limdi, E. Gamazon, A. Konkashbaev, R. Daneshjou, A. Pluzhnikov, D. Crawford, Jelai Wang, Nianjun Liu, N. Tatonetti, S. Bourgeois, Harumi Takahashi, Y. Bradford, B. Burkley, R. Desnick, J. Halperin, S. Khalifa, T. Langaee, S. Lubitz, E. Nutescu, M. Oetjens, Mohamed H. Shahin, S. Patel, H. Sagreiya, M. Tector, K. Weck, M. Rieder, S. Scott, A. Wu, J. Burmester, M. Wadelius, P. Deloukas, M. Wagner, T. Mushiroda, M. Kubo, D. Roden, N. Cox, R. Altman, T. Klein, Yusuke Nakamura, Julie A. Johnson","Genetic variants associated with warfarin dose in African-American individuals: a genome-wide association study",2013,"","","","",35,"2022-03-26 15:21:29","","10.1016/S0140-6736(13)60681-9","","",,,,,207,23.00,21,42,9,"","",""
116,"Xiaochen Sun, S. Vilar, N. Tatonetti","High-Throughput Methods for Combinatorial Drug Discovery",2013,"","","","",47,"2022-03-26 15:21:29","","10.1126/scitranslmed.3006667","","",,,,,116,12.89,39,3,9,"Combinatorial drug discovery will rely on new approaches to analyzing highly dimensional data resources. Human disease is a complex network of interacting pathways. As such, it may be necessary to treat the system with a combination of drugs to boost efficacy and reduce side effects. In this Review, the authors discuss the current landscape of methodologies for using highly dimensional data resources and high-throughput biological measurements for combinatorial drug discovery. A more nuanced approach to drug design is to use multiple drugs in combination to target interacting or complementary pathways. Drug combination treatments have shown higher efficacy, fewer side effects, and less toxicity compared to single-drug treatment. In this Review, we focus on the use of high-throughput biological measurements (genetics, transcripts, and chemogenetic interactions) and the computational methods they necessitate to further combinatorial drug design (CDD). We highlight the state-of-the-art analytical methods, including network analysis, integrative informatics, and dynamic molecular modeling, that have been used successfully in CDD. Finally, we present an exhaustive list of the publicly available data and methodological resources available to the community. Such next-generation technologies that enable the measurement of millions of cellular data points simultaneously may usher in a new paradigm in drug discovery, where medicine is viewed as a system of interacting genes and pathways rather than the result of an individual protein or gene.","",""
73,"S. Vilar, E. Uriarte, L. Santana, N. Tatonetti, C. Friedman","Detection of Drug-Drug Interactions by Modeling Interaction Profile Fingerprints",2013,"","","","",88,"2022-03-26 15:21:29","","10.1371/journal.pone.0058321","","",,,,,73,8.11,15,5,9,"Drug-drug interactions (DDIs) constitute an important problem in postmarketing pharmacovigilance and in the development of new drugs. The effectiveness or toxicity of a medication could be affected by the co-administration of other drugs that share pharmacokinetic or pharmacodynamic pathways. For this reason, a great effort is being made to develop new methodologies to detect and assess DDIs. In this article, we present a novel method based on drug interaction profile fingerprints (IPFs) with successful application to DDI detection. IPFs were generated based on the DrugBank database, which provided 9,454 well-established DDIs as a primary source of interaction data. The model uses IPFs to measure the similarity of pairs of drugs and generates new putative DDIs from the non-intersecting interactions of a pair. We described as part of our analysis the pharmacological and biological effects associated with the putative interactions; for example, the interaction between haloperidol and dicyclomine can cause increased risk of psychosis and tardive dyskinesia. First, we evaluated the method through hold-out validation and then by using four independent test sets that did not overlap with DrugBank. Precision for the test sets ranged from 0.4–0.5 with more than two fold enrichment factor enhancement. In conclusion, we demonstrated the usefulness of the method in pharmacovigilance as a DDI predictor, and created a dataset of potential DDIs, highlighting the etiology or pharmacological effect of the DDI, and providing an exploratory tool to facilitate decision support in DDI detection and patient safety.","",""
30,"A. Jacunski, N. Tatonetti","Connecting the Dots: Applications of Network Medicine in Pharmacology and Disease",2013,"","","","",111,"2022-03-26 15:21:29","","10.1038/clpt.2013.168","","",,,,,30,3.33,15,2,9,"In 2011, >2.5 million people died from only 15 causes in the United States. Ten of these involved complex or infectious diseases for which there is insufficient knowledge or treatment, such as heart disease, influenza, and Alzheimer's disease. 1 Complex diseases have been difficult to understand due to their multifarious genetic and molecular fingerprints, while certain infectious agents have evolved to elude treatment and prophylaxis. Network medicine provides a macroscopic approach to understanding and treating such illnesses. It integrates experimental data on gene, protein, and metabolic interactions with clinical knowledge of disease and pharmacology in order to extend the understanding of diseases and their treatments. The resulting “big picture” allows for the development of computational and mathematical methods to identify novel disease pathways and predict patient drug response, among others. In this review, we discuss recent advances in network medicine.","",""
50,"E. Behr, M. Ritchie, Toshihiro Tanaka, S. Kääb, D. Crawford, P. Nicoletti, A. Floratos, Moritz F. Sinner, P. Kannankeril, A. Wilde, C. Bezzina, E. Schulze-Bahr, S. Zumhagen, P. Guicheney, N. Bishopric, V. Marshall, S. Shakir, C. Dalageorgou, S. Bevan, Y. Jamshidi, R. Bastiaenen, R. Myerburg, J. Schott, A. Camm, G. Steinbeck, Kris J Norris, R. Altman, N. Tatonetti, S. Jeffery, M. Kubo, Yusuke Nakamura, Yufeng Shen, A. George, D. Roden","Genome Wide Analysis of Drug-Induced Torsades de Pointes: Lack of Common Variants with Large Effect Sizes",2013,"","","","",117,"2022-03-26 15:21:29","","10.1371/journal.pone.0078511","","",,,,,50,5.56,5,34,9,"Marked prolongation of the QT interval on the electrocardiogram associated with the polymorphic ventricular tachycardia Torsades de Pointes is a serious adverse event during treatment with antiarrhythmic drugs and other culprit medications, and is a common cause for drug relabeling and withdrawal. Although clinical risk factors have been identified, the syndrome remains unpredictable in an individual patient. Here we used genome-wide association analysis to search for common predisposing genetic variants. Cases of drug-induced Torsades de Pointes (diTdP), treatment tolerant controls, and general population controls were ascertained across multiple sites using common definitions, and genotyped on the Illumina 610k or 1M-Duo BeadChips. Principal Components Analysis was used to select 216 Northwestern European diTdP cases and 771 ancestry-matched controls, including treatment-tolerant and general population subjects. With these sample sizes, there is 80% power to detect a variant at genome-wide significance with minor allele frequency of 10% and conferring an odds ratio of ≥2.7. Tests of association were carried out for each single nucleotide polymorphism (SNP) by logistic regression adjusting for gender and population structure. No SNP reached genome wide-significance; the variant with the lowest P value was rs2276314, a non-synonymous coding variant in C18orf21 (p  =  3×10−7, odds ratio = 2, 95% confidence intervals: 1.5–2.6). The haplotype formed by rs2276314 and a second SNP, rs767531, was significantly more frequent in controls than cases (p  =  3×10−9). Expanding the number of controls and a gene-based analysis did not yield significant associations. This study argues that common genomic variants do not contribute importantly to risk for drug-induced Torsades de Pointes across multiple drugs.","",""
42,"R. Daneshjou, N. Tatonetti, K. Karczewski, H. Sagreiya, S. Bourgeois, K. Drozda, J. Burmester, T. Tsunoda, Yusuke Nakamura, M. Kubo, M. Tector, N. Limdi, L. Cavallari, M. Perera, Julie A. Johnson, T. Klein, R. Altman","Pathway analysis of genome-wide data improves warfarin dose prediction",2013,"","","","",123,"2022-03-26 15:21:29","","10.1186/1471-2164-14-S3-S11","","",,,,,42,4.67,4,17,9,"BackgroundMany genome-wide association studies focus on associating single loci with target phenotypes. However, in the setting of rare variation, accumulating sufficient samples to assess these associations can be difficult. Moreover, multiple variations in a gene or a set of genes within a pathway may all contribute to the phenotype, suggesting that the aggregation of variations found over the gene or pathway may be useful for improving the power to detect associations.ResultsHere, we present a method for aggregating single nucleotide polymorphisms (SNPs) along biologically relevant pathways in order to seek genetic associations with phenotypes. Our method uses all available genetic variants and does not remove those in linkage disequilibrium (LD). Instead, it uses a novel SNP weighting scheme to down-weight the contributions of correlated SNPs. We apply our method to three cohorts of patients taking warfarin: two European descent cohorts and an African American cohort. Although the clinical covariates and key pharmacogenetic loci for warfarin have been characterized, our association metric identifies a significant association with mutations distributed throughout the pathway of warfarin metabolism. We improve dose prediction after using all known clinical covariates and pharmacogenetic variants in VKORC1 and CYP2C9. In particular, we find that at least 1% of the missing heritability in warfarin dose may be due to the aggregated effects of variations in the warfarin metabolic pathway, even though the SNPs do not individually show a significant association.ConclusionsOur method allows researchers to study aggregative SNP effects in an unbiased manner by not preselecting SNPs. It retains all the available information by accounting for LD-structure through weighting, which eliminates the need for LD pruning.","",""
41,"M. Matos, S. Vilar, Rosa Ma Gonzalez-Franco, E. Uriarte, L. Santana, C. Friedman, N. Tatonetti, D. Viña, J. A. Fontenla","Novel (coumarin-3-yl)carbamates as selective MAO-B inhibitors: synthesis, in vitro and in vivo assays, theoretical evaluation of ADME properties and docking study.",2013,"","","","",138,"2022-03-26 15:21:29","","10.1016/j.ejmech.2013.02.009","","",,,,,41,4.56,5,9,9,"","",""
3,"K. Gooden, Xianying Pan, H. Kawabata, J. Heim","Correspondence: Use of an algorithm for identifying hidden drug-drug interactions in adverse event reports",2013,"","","","",161,"2022-03-26 15:21:29","","10.1136/amiajnl-2012-001234","","",,,,,3,0.33,1,4,9,"In a recent JAMIA article, Tatonetti et al 1 employed a novel algorithm to identify drug–drug interactions in spontaneous reporting systems, for example, the US Food and Drug Administration adverse event reporting system. The authors present two examples of drug–drug interactions identified by the algorithm: (1) moxifloxacin and warfarin and increased renal impairment, and (2) paroxetine and pravastatin and diabetes-related events.  Tatonetti et al 1 performed a retrospective database study of electronic medical record (EMR) data to evaluate the interaction between moxifloxacin and warfarin and the increased risk of renal impairment. An analysis of covariance was conducted to test for differences in risk for patients taking moxifloxacin and warfarin compared to patients taking other antithrombotic agents and fluoroquinolones. Crude results showed an increase in risk of renal impairment among those on moxifloxacin and warfarin; however, no association was detected after adjusting for baseline covariates.  A retrospective database study of EMR data was also conducted by Tatonetti …","",""
25,"G. Ferino, Enzo Cadoni, M. Matos, E. Quezada, E. Uriarte, L. Santana, S. Vilar, N. Tatonetti, M. Yáñez, D. Viña, C. Picciau, Silvia Serra, G. Delogu","MAO Inhibitory Activity of 2‐Arylbenzofurans versus 3‐Arylcoumarins: Synthesis, in vitro Study, and Docking Calculations",2013,"","","","",167,"2022-03-26 15:21:29","","10.1002/cmdc.201300048","","",,,,,25,2.78,3,13,9,"Monoamine oxidase (MAO) is an important drug target for the treatment of neurological disorders. Several 3‐arylcoumarin derivatives were previously described as interesting selective MAO‐B inhibitors. Preserving the trans‐stilbene structure, a series of 2‐arylbenzofuran and corresponding 3‐arylcoumarin derivatives were synthesized and evaluated as inhibitors of both MAO isoforms, MAO‐A and MAO‐B. In general, both types of derivatives were found to be selective MAO‐B inhibitors, with IC50 values in the nano‐ to micromolar range. 5‐Nitro‐2‐(4‐methoxyphenyl)benzofuran (8) is the most active compound of the benzofuran series, presenting MAO‐B selectivity and reversible inhibition (IC50=140 nM). 3‐(4′‐Methoxyphenyl)‐6‐nitrocoumarin (15), with the same substitution pattern as that of compound 8, was found to be the most active MAO‐B inhibitor of the coumarin series (IC50=3 nM). However, 3‐phenylcoumarin 14 showed activity in the same range (IC50=6 nM), is reversible, and also severalfold more selective than compound 15. Docking experiments for the most active compounds into the MAO‐B and MAO‐A binding pockets highlighted different interactions between the derivative classes (2‐arylbenzofurans and 3‐arylcoumarins), and provided new information about the enzyme–inhibitor interaction and the potential therapeutic application of these scaffolds.","",""
0,"Lisa Tatonetti","The Erotics of Sovereignty: Queer Native Writing in the Era of Self-Determination by Mark Rifkin (review)",2013,"","","","",205,"2022-03-26 15:21:29","","10.1353/aiq.2014.0010","","",,,,,0,0.00,0,1,9,"119 ment of Native Americans. As time passed, he expressed his views openly. “We have wronged the Indian from the beginning,” he told the press. “Th e white man’s sins against him did not cease with . . . the fi nal cartridge in the wars which subjugated him in his own country. Our sins of peace have been far greater than our sins of war” (218). As Curtis’s compulsion to complete Th e North American Indian grew, so too did escalating demands from his estranged wife for fi nancial support. In the end, he lost nearly everything to his wife in a divorce settlement and to his creditors as a result of increasingly stringent agreements. He died penniless, like Civil War photographer Matthew Brady and other visionaries who abandoned stable careers to pursue massive documentary projects. Unfortunately, the photographs reproduced in Egan’s book are lower in quality than one might expect, and readers with access to better reproductions would be well advised to refer to them while reading Short Nights of the Shadow Catcher. Digital reproductions of Curtis’s brownink photogravures (available on the Library of Congress’s “American Memory” website) are reasonably good facsimiles. Better yet, readers who can do so should travel to a rare books library that owns Th e North American Indian to confront and appreciate the stunningly beautiful pictures face to face. It’s an experience to contemplate and remember.","",""
2,"M. Matos, S. Vilar, N. Tatonetti, L. Santana, E. Uriarte","Comparative study of the 3-phenylcoumarin scaffold: Synthesis, X-ray structural analysis and semiempirical calculations of a selected series of compounds",2013,"","","","",236,"2022-03-26 15:21:29","","10.1016/J.MOLSTRUC.2013.07.037","","",,,,,2,0.22,0,5,9,"","",""
